The Verifier - November 2010. Data as of December 7, 2025.
FIPS code,State,Jurisdiction,Registered Voters,Precincts,Voting Location,All Mail Ballot?,Election Day Marking Method,Election Day Tabulation
"3713900000","North Carolina","Pasquotank County","25403","13","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3714100000","North Carolina","Pender County","32767","20","Assigned Polling Place","No","DREs with VVPAT for all voters","DRE",
"3714300000","North Carolina","Perquimans County","9122","7","Assigned Polling Place","No","DREs with VVPAT for all voters","DRE",
"3714500000","North Carolina","Person County","23799","14","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3714700000","North Carolina","Pitt County","97824","39","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3714900000","North Carolina","Polk County","14224","7","Assigned Polling Place","No","DREs with VVPAT for all voters","DRE",
"3715100000","North Carolina","Randolph County","82532","40","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3715300000","North Carolina","Richmond County","28651","16","Assigned Polling Place","No","Hand marked paper ballots and DREs with VVPAT","Optical Scan and DRE",
"3715500000","North Carolina","Robeson County","66509","41","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3715700000","North Carolina","Rockingham County","55353","15","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3715900000","North Carolina","Rowan County","84699","44","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3716100000","North Carolina","Rutherford County","39872","17","Assigned Polling Place","No","DREs with VVPAT for all voters","DRE",
"3716300000","North Carolina","Sampson County","35243","23","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3716500000","North Carolina","Scotland County","20734","10","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3716700000","North Carolina","Stanly County","36656","23","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3716900000","North Carolina","Stokes County","29312","20","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3717100000","North Carolina","Surry County","41702","29","Assigned Polling Place","No","DREs with VVPAT for all voters","DRE",
"3717300000","North Carolina","Swain County","9469","5","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3717500000","North Carolina","Transylvania County","21979","18","Assigned Polling Place","No","DREs with VVPAT for all voters","DRE",
"3717700000","North Carolina","Tyrrell County","2539","6","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3717900000","North Carolina","Union County","120774","52","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3718100000","North Carolina","Vance County","27374","12","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3718300000","North Carolina","Wake County","551844","195","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3718500000","North Carolina","Warren County","12795","14","Assigned Polling Place","No","DREs with VVPAT for all voters","DRE",
"3718700000","North Carolina","Washington County","8508","6","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3718900000","North Carolina","Watauga County","38098","20","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3719100000","North Carolina","Wayne County","64618","30","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3719300000","North Carolina","Wilkes County","39727","28","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3719500000","North Carolina","Wilson County","50202","24","Assigned Polling Place","No","DREs with VVPAT for all voters","DRE",
"3719700000","North Carolina","Yadkin County","22631","12","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3719900000","North Carolina","Yancey County","14032","11","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3800100000","North Dakota","Adams County","1831","1","Election Office","Yes","Hand marked paper ballots and BMDs","Optical Scan",
"3800300000","North Dakota","Barnes County","8555","15","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3800500000","North Dakota","Benson County","4604","8","Assigned Polling Place","Yes","Hand marked paper ballots and BMDs","Optical Scan",
"3800700000","North Dakota","Billings County","673","3","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3800900000","North Dakota","Bottineau County","5111","11","Assigned Polling Place","Yes","Hand marked paper ballots and BMDs","Optical Scan",
"3801100000","North Dakota","Bowman County","2370","4","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3801300000","North Dakota","Burke County","1475","6","Election Office","Yes","Hand marked paper ballots and BMDs","Optical Scan",
"3801500000","North Dakota","Burleigh County","62225","35","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3801700000","North Dakota","Cass County","112253","35","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3801900000","North Dakota","Cavalier County","2983","1","Election Office","Yes","Hand marked paper ballots and BMDs","Optical Scan",
"3802100000","North Dakota","Dickey County","4065","3","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3802300000","North Dakota","Divide County","1618","4","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3802500000","North Dakota","Dunn County","2592","11","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3802700000","North Dakota","Eddy County","1823","5","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3802900000","North Dakota","Emmons County","2680","5","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3803100000","North Dakota","Foster County","2541","6","Assigned Polling Place","Yes","Hand marked paper ballots and BMDs","Optical Scan",
"3803300000","North Dakota","Golden Valley County","1224","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3803500000","North Dakota","Grand Forks County","53252","43","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3803700000","North Dakota","Grant County","1897","4","Assigned Polling Place","Yes","Hand marked paper ballots and BMDs","Optical Scan",
"3803900000","North Dakota","Griggs County","1943","7","Assigned Polling Place","Yes","Hand marked paper ballots and BMDs","Optical Scan",
"3804100000","North Dakota","Hettinger County","1932","3","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3804300000","North Dakota","Kidder County","1737","6","Assigned Polling Place","Yes","Hand marked paper ballots and BMDs","Optical Scan",
"3804500000","North Dakota","LaMoure County","3091","9","Assigned Polling Place","Yes","Hand marked paper ballots and BMDs","Optical Scan",
"3804700000","North Dakota","Logan County","1514","5","Assigned Polling Place","Yes","Hand marked paper ballots and BMDs","Optical Scan",
"3804900000","North Dakota","McHenry County","4043","8","Election Office","Yes","Hand marked paper ballots and BMDs","Optical Scan",
"3805100000","North Dakota","McIntosh County","2141","6","Assigned Polling Place","Yes","Hand marked paper ballots and BMDs","Optical Scan",
"3805300000","North Dakota","McKenzie County","4348","14","Assigned Polling Place","Yes","Hand marked paper ballots and BMDs","Optical Scan",
"3805500000","North Dakota","McLean County","6666","11","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3805700000","North Dakota","Mercer County","6183","14","Assigned Polling Place","Yes","Hand marked paper ballots and BMDs","Optical Scan",
"3805900000","North Dakota","Morton County","20021","18","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3806100000","North Dakota","Mountrail County","4920","9","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3806300000","North Dakota","Nelson County","2591","1","Election Office","Yes","Hand marked paper ballots and BMDs","Optical Scan",
"3806500000","North Dakota","Oliver County","1296","7","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3806700000","North Dakota","Pembina County","5868","6","Election Office","Yes","Hand marked paper ballots and BMDs","Optical Scan",
"3806900000","North Dakota","Pierce County","3132","8","Assigned Polling Place","Yes","Hand marked paper ballots and BMDs","Optical Scan",
"3807100000","North Dakota","Ramsey County","8685","4","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3807300000","North Dakota","Ransom County","4221","6","Election Office","Yes","Hand marked paper ballots and BMDs","Optical Scan",
"3807500000","North Dakota","Renville County","1762","5","Assigned Polling Place","Yes","Hand marked paper ballots and BMDs","Optical Scan",
"3807700000","North Dakota","Richland County","12386","18","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3807900000","North Dakota","Rolette County","9122","5","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3808100000","North Dakota","Sargent County","3044","5","Election Office","Yes","Hand marked paper ballots and BMDs","Optical Scan",
"3808300000","North Dakota","Sheridan County","1048","2","Assigned Polling Place","Yes","Hand marked paper ballots and BMDs","Optical Scan",
"3808500000","North Dakota","Sioux County","2676","7","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3808700000","North Dakota","Slope County","542","3","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3808900000","North Dakota","Stark County","17891","13","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3809100000","North Dakota","Steele County","1374","5","Election Office","Yes","Hand marked paper ballots and BMDs","Optical Scan",
"3809300000","North Dakota","Stutsman County","16331","12","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3809500000","North Dakota","Towner County","1797","3","Assigned Polling Place","Yes","Hand marked paper ballots and BMDs","Optical Scan",
"3809700000","North Dakota","Traill County","6111","13","Assigned Polling Place","Yes","Hand marked paper ballots and BMDs","Optical Scan",
"3809900000","North Dakota","Walsh County","8349","18","Election Office","Yes","Hand marked paper ballots and BMDs","Optical Scan",
"3810100000","North Dakota","Ward County","43373","32","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3810300000","North Dakota","Wells County","3337","6","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3810500000","North Dakota","Williams County","15626","15","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"6900000000","Northern Mariana Islands","Northern Mariana Islands","16576","7","Assigned Polling Place","No","Hand marked paper ballots, No accessible equipment","Optical Scan",
"3900100000","Ohio","Adams County","18377","35","Assigned Polling Place","No","DREs with VVPAT for all voters","DRE",
"3900300000","Ohio","Allen County","69931","121","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3900500000","Ohio","Ashland County","35768","52","Assigned Polling Place","No","DREs with VVPAT for all voters","DRE",
"3900700000","Ohio","Ashtabula County","65801","127","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3900900000","Ohio","Athens County","49440","70","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3901100000","Ohio","Auglaize County","36800","40","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3901300000","Ohio","Belmont County","47834","70","Assigned Polling Place","No","DREs with VVPAT for all voters","DRE",
"3901500000","Ohio","Brown County","29579","32","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3901700000","Ohio","Butler County","240541","298","Assigned Polling Place","No","DREs with VVPAT for all voters","DRE",
"3901900000","Ohio","Carroll County","19838","26","Assigned Polling Place","No","DREs with VVPAT for all voters","DRE",
"3902100000","Ohio","Champaign County","26707","28","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3902300000","Ohio","Clark County","92438","100","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3902500000","Ohio","Clermont County","132696","200","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3902700000","Ohio","Clinton County","26640","38","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3902900000","Ohio","Columbiana County","71043","95","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3903100000","Ohio","Coshocton County","21234","25","Assigned Polling Place","No","DREs with VVPAT for all voters","DRE",
"3903300000","Ohio","Crawford County","29168","41","Assigned Polling Place","No","DREs with VVPAT for all voters","DRE",
"3903500000","Ohio","Cuyahoga County","978267","1068","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3903700000","Ohio","Darke County","35378","43","Assigned Polling Place","No","DREs with VVPAT for all voters","DRE",
"3903900000","Ohio","Defiance County","26322","38","Assigned Polling Place","No","DREs with VVPAT for all voters","DRE",
"3904100000","Ohio","Delaware County","119690","137","Assigned Polling Place","No","DREs with VVPAT for all voters","DRE",
"3904300000","Ohio","Erie County","53980","62","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3904500000","Ohio","Fairfield County","102716","110","Assigned Polling Place","No","DREs with VVPAT for all voters","DRE",
"3904700000","Ohio","Fayette County","16312","26","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3904900000","Ohio","Franklin County","815300","802","Assigned Polling Place","No","DREs with VVPAT for all voters","DRE",
"3905100000","Ohio","Fulton County","30562","36","Assigned Polling Place","No","DREs with VVPAT for all voters","DRE",
"3905300000","Ohio","Gallia County","21693","35","Assigned Polling Place","No","DREs with VVPAT for all voters","DRE",
"3905500000","Ohio","Geauga County","65505","96","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3905700000","Ohio","Greene County","116308","147","Assigned Polling Place","No","DREs with VVPAT for all voters","DRE",
"3905900000","Ohio","Guernsey County","25775","35","Assigned Polling Place","No","DREs with VVPAT for all voters","DRE",
"3906100000","Ohio","Hamilton County","569418","680","Assigned Polling Place","No","Hand marked paper ballots and DREs with VVPAT","Optical Scan and DRE",
"3906300000","Ohio","Hancock County","54834","63","Assigned Polling Place","No","DREs with VVPAT for all voters","DRE",
"3906500000","Ohio","Hardin County","18224","32","Assigned Polling Place","No","DREs with VVPAT for all voters","DRE",
"3906700000","Ohio","Harrison County","11212","16","Assigned Polling Place","No","DREs with VVPAT for all voters","DRE",
"3906900000","Ohio","Henry County","20583","33","Assigned Polling Place","No","DREs with VVPAT for all voters","DRE",
"3907100000","Ohio","Highland County","27160","31","Assigned Polling Place","No","DREs with VVPAT for all voters","DRE",
"3907300000","Ohio","Hocking County","18634","26","Assigned Polling Place","No","DREs with VVPAT for all voters","DRE",
"3907500000","Ohio","Holmes County","17807","20","Assigned Polling Place","No","DREs with VVPAT for all voters","DRE",
"3907700000","Ohio","Huron County","37106","52","Assigned Polling Place","No","DREs with VVPAT for all voters","DRE",
"3907900000","Ohio","Jackson County","23238","30","Assigned Polling Place","No","DREs with VVPAT for all voters","DRE",
"3908100000","Ohio","Jefferson County","51116","82","Assigned Polling Place","No","DREs with VVPAT for all voters","DRE",
"3908300000","Ohio","Knox County","40304","59","Assigned Polling Place","No","DREs with VVPAT for all voters","DRE",
"3908500000","Ohio","Lake County","157732","157","Assigned Polling Place","No","DREs with VVPAT for all voters","DRE",
"3908700000","Ohio","Lawrence County","47438","84","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3908900000","Ohio","Licking County","113245","125","Assigned Polling Place","No","DREs with VVPAT for all voters","DRE",
"3909100000","Ohio","Logan County","30865","44","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3909300000","Ohio","Lorain County","208660","234","Assigned Polling Place","No","DREs with VVPAT for all voters","DRE",
"3909500000","Ohio","Lucas County","317046","354","Assigned Polling Place","No","DREs with VVPAT for all voters","DRE",
"3909700000","Ohio","Madison County","24748","43","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3909900000","Ohio","Mahoning County","181759","273","Assigned Polling Place","No","DREs with VVPAT for all voters","DRE",
"3910100000","Ohio","Marion County","40853","84","Assigned Polling Place","No","DREs with VVPAT for all voters","DRE",
"3910300000","Ohio","Medina County","124671","151","Assigned Polling Place","No","DREs with VVPAT for all voters","DRE",
"3910500000","Ohio","Meigs County","15958","27","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3910700000","Ohio","Mercer County","28609","38","Assigned Polling Place","No","DREs with VVPAT for all voters","DRE",
"3910900000","Ohio","Miami County","71662","81","Assigned Polling Place","No","DREs with VVPAT for all voters","DRE",
"3911100000","Ohio","Monroe County","10272","28","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3911300000","Ohio","Montgomery County","385162","360","Assigned Polling Place","No","DREs with VVPAT for all voters","DRE",
"3911500000","Ohio","Morgan County","9214","13","Assigned Polling Place","No","DREs with VVPAT for all voters","DRE",
"3911700000","Ohio","Morrow County","25986","33","Assigned Polling Place","No","DREs with VVPAT for all voters","DRE",
"3911900000","Ohio","Muskingum County","54477","41","Assigned Polling Place","No","DREs with VVPAT for all voters","DRE",
"3912100000","Ohio","Noble County","8814","27","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3912300000","Ohio","Ottawa County","30395","44","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3912500000","Ohio","Paulding County","13407","17","Assigned Polling Place","No","DREs with VVPAT for all voters","DRE",
"3912700000","Ohio","Perry County","23716","46","Assigned Polling Place","No","DREs with VVPAT for all voters","DRE",
"3912900000","Ohio","Pickaway County","32751","48","Assigned Polling Place","No","DREs with VVPAT for all voters","DRE",
"3913100000","Ohio","Pike County","19120","24","Assigned Polling Place","No","DREs with VVPAT for all voters","DRE",
"3913300000","Ohio","Portage County","110466","131","Assigned Polling Place","No","DREs with VVPAT for all voters","DRE",
"3913500000","Ohio","Preble County","28222","45","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3913700000","Ohio","Putnam County","24328","24","Assigned Polling Place","No","Hand marked paper ballots and DREs with VVPAT","Optical Scan and DRE",
"3913900000","Ohio","Richland County","87138","90","Assigned Polling Place","No","DREs with VVPAT for all voters","DRE",
"3914100000","Ohio","Ross County","45253","76","Assigned Polling Place","No","DREs with VVPAT for all voters","DRE",
"3914300000","Ohio","Sandusky County","39531","58","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3914500000","Ohio","Scioto County","47167","77","Assigned Polling Place","No","Hand marked paper ballots and DREs with VVPAT","Optical Scan and DRE",
"3914700000","Ohio","Seneca County","37151","51","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3914900000","Ohio","Shelby County","31973","35","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3915100000","Ohio","Stark County","267350","364","Assigned Polling Place","No","DREs with VVPAT for all voters","DRE",
"3915300000","Ohio","Summit County","371028","475","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3915500000","Ohio","Trumbull County","149685","238","Assigned Polling Place","No","DREs with VVPAT for all voters","DRE",
"3915700000","Ohio","Tuscarawas County","59920","81","Assigned Polling Place","No","DREs with VVPAT for all voters","DRE",
"3915900000","Ohio","Union County","34147","44","Assigned Polling Place","No","DREs with VVPAT for all voters","DRE",
"3916100000","Ohio","Van Wert County","20406","39","Assigned Polling Place","No","Hand marked paper ballots and DREs with VVPAT","Optical Scan and DRE",
"3916300000","Ohio","Vinton County","9017","20","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3916500000","Ohio","Warren County","135490","170","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3916700000","Ohio","Washington County","42740","56","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3916900000","Ohio","Wayne County","74989","85","Assigned Polling Place","No","DREs with VVPAT for all voters","DRE",
"3917100000","Ohio","Williams County","25596","26","Assigned Polling Place","No","Hand marked paper ballots and DREs with VVPAT","Optical Scan and DRE",
"3917300000","Ohio","Wood County","103312","97","Assigned Polling Place","No","DREs with VVPAT for all voters","DRE",
"3917500000","Ohio","Wyandot County","15567","24","Assigned Polling Place","No","DREs with VVPAT for all voters","DRE",
"4000100000","Oklahoma","Adair County","10523","18","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"4000300000","Oklahoma","Alfalfa County","2861","11","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"4000500000","Oklahoma","Atoka County","6365","15","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"4000700000","Oklahoma","Beaver County","2947","9","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"4000900000","Oklahoma","Beckham County","9272","13","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"4001100000","Oklahoma","Blaine County","4890","11","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"4001300000","Oklahoma","Bryan County","18737","29","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"4001500000","Oklahoma","Caddo County","12310","25","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"4001700000","Oklahoma","Canadian County","56771","53","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"4001900000","Oklahoma","Carter County","24390","28","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"4002100000","Oklahoma","Cherokee County","20458","26","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"4002300000","Oklahoma","Choctaw County","7897","18","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"4002500000","Oklahoma","Cimarron County","1582","7","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"4002700000","Oklahoma","Cleveland County","124558","91","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"4002900000","Oklahoma","Coal County","3391","12","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"4003100000","Oklahoma","Comanche County","43123","43","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"4003300000","Oklahoma","Cotton County","3173","12","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"4003500000","Oklahoma","Craig County","7290","17","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"4003700000","Oklahoma","Creek County","33151","43","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"4003900000","Oklahoma","Custer County","13320","13","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"4004100000","Oklahoma","Delaware County","19620","22","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"4004300000","Oklahoma","Dewey County","2659","11","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"4004500000","Oklahoma","Ellis County","2307","10","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"4004700000","Oklahoma","Garfield County","26459","33","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"4004900000","Oklahoma","Garvin County","13379","24","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"4005100000","Oklahoma","Grady County","26754","42","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"4005300000","Oklahoma","Grant County","2758","10","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"4005500000","Oklahoma","Greer County","2681","16","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"4005700000","Oklahoma","Harmon County","1372","8","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"4005900000","Oklahoma","Harper County","1807","9","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"4006100000","Oklahoma","Haskell County","6118","17","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"4006300000","Oklahoma","Hughes County","6134","16","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"4006500000","Oklahoma","Jackson County","10512","19","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"4006700000","Oklahoma","Jefferson County","3293","11","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"4006900000","Oklahoma","Johnston County","5127","13","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"4007100000","Oklahoma","Kay County","22221","34","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"4007300000","Oklahoma","Kingfisher County","7485","17","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"4007500000","Oklahoma","Kiowa County","4564","14","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"4007700000","Oklahoma","Latimer County","5673","13","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"4007900000","Oklahoma","Le Flore County","22698","39","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"4008100000","Oklahoma","Lincoln County","16731","23","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"4008300000","Oklahoma","Logan County","21893","23","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"4008500000","Oklahoma","Love County","4987","13","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"4009300000","Oklahoma","Major County","4045","14","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"4009500000","Oklahoma","Marshall County","6700","12","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"4009700000","Oklahoma","Mayes County","19293","26","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"4008700000","Oklahoma","McClain County","18205","26","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"4008900000","Oklahoma","McCurtain County","13526","32","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"4009100000","Oklahoma","McIntosh County","10709","17","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"4009900000","Oklahoma","Murray County","6778","12","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"4010100000","Oklahoma","Muskogee County","34312","33","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"4010300000","Oklahoma","Noble County","5868","17","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"4010500000","Oklahoma","Nowata County","5432","12","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"4010700000","Oklahoma","Okfuskee County","5275","16","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"4010900000","Oklahoma","Oklahoma County","338716","303","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"4011100000","Oklahoma","Okmulgee County","18777","34","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"4011300000","Oklahoma","Osage County","23473","32","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"4011500000","Oklahoma","Ottawa County","13612","20","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"4011700000","Oklahoma","Pawnee County","7861","12","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"4011900000","Oklahoma","Payne County","34039","38","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"4012100000","Oklahoma","Pittsburg County","22724","49","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"4012300000","Oklahoma","Pontotoc County","17560","26","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"4012500000","Oklahoma","Pottawatomie County","31567","31","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"4012700000","Oklahoma","Pushmataha County","6107","17","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"4012900000","Oklahoma","Roger Mills County","2054","10","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"4013100000","Oklahoma","Rogers County","46477","34","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"4013300000","Oklahoma","Seminole County","10525","16","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
