The Verifier - November 2008. Data as of December 7, 2025.
FIPS code,State,Jurisdiction,Registered Voters,Precincts,Voting Location,All Mail Ballot?,Election Day Marking Method,Election Day Tabulation
"3300332500","New Hampshire","Town of Hale's Location (Carroll County)","138","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300334500","New Hampshire","Town of Hart's Location (Carroll County)","29","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300338260","New Hampshire","Town of Jackson (Carroll County)","860","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300345060","New Hampshire","Town of Madison (Carroll County)","1808","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300349380","New Hampshire","Town of Moultonborough (Carroll County)","4051","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300358740","New Hampshire","Town of Ossipee (Carroll County)","3082","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300367780","New Hampshire","Town of Sandwich (Carroll County)","1144","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300376100","New Hampshire","Town of Tamworth (Carroll County)","2114","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300377620","New Hampshire","Town of Tuftonboro (Carroll County)","1975","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300378180","New Hampshire","Town of Wakefield (Carroll County)","3648","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300386420","New Hampshire","Town of Wolfeboro (Carroll County)","5550","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300500820","New Hampshire","Town of Alstead (Cheshire County)","1427","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300512260","New Hampshire","Town of Chesterfield (Cheshire County)","3007","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300519140","New Hampshire","Town of Dublin (Cheshire County)","1266","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300526500","New Hampshire","Town of Fitzwilliam (Cheshire County)","1930","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300529220","New Hampshire","Town of Gilsum (Cheshire County)","574","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300534420","New Hampshire","Town of Harrisville (Cheshire County)","886","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300536660","New Hampshire","Town of Hinsdale (Cheshire County)","2754","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300538500","New Hampshire","Town of Jaffrey (Cheshire County)","4121","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300539300","New Hampshire","City of Keene (Cheshire County)","18420","5","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300545460","New Hampshire","Town of Marlborough (Cheshire County)","1574","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300545700","New Hampshire","Town of Marlow (Cheshire County)","587","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300550580","New Hampshire","Town of Nelson (Cheshire County)","576","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300564420","New Hampshire","Town of Richmond (Cheshire County)","849","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300564580","New Hampshire","Town of Rindge (Cheshire County)","4794","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300565700","New Hampshire","Town of Roxbury (Cheshire County)","194","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300573700","New Hampshire","Town of Stoddard (Cheshire County)","875","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300574900","New Hampshire","Town of Sullivan (Cheshire County)","510","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300575300","New Hampshire","Town of Surry (Cheshire County)","622","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300575700","New Hampshire","Town of Swanzey (Cheshire County)","4996","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300577380","New Hampshire","Town of Troy (Cheshire County)","1601","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300578420","New Hampshire","Town of Walpole (Cheshire County)","2886","2","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300582660","New Hampshire","Town of Westmoreland (Cheshire County)","1298","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300585540","New Hampshire","Town of Winchester (Cheshire County)","2978","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300705140","New Hampshire","City of Berlin (Coos County)","6260","4","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300710100","New Hampshire","Town of Carroll (Coos County)","658","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300713220","New Hampshire","Town of Clarksville (Coos County)","245","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300713780","New Hampshire","Town of Colebrook (Coos County)","1567","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300713940","New Hampshire","Town of Columbia (Coos County)","432","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300716820","New Hampshire","Town of Dalton (Coos County)","684","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300718420","New Hampshire","Town of Dixville (Coos County)","21","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300719300","New Hampshire","Town of Dummer (Coos County)","227","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300725140","New Hampshire","Town of Errol (Coos County)","248","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300730260","New Hampshire","Town of Gorham (Coos County)","2097","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300738820","New Hampshire","Town of Jefferson (Coos County)","720","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300740420","New Hampshire","Town of Lancaster (Coos County)","2326","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300747860","New Hampshire","Town of Milan (Coos County)","975","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300748260","New Hampshire","Town of Millsfield (Coos County)","16","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300756100","New Hampshire","Town of Northumberland (Coos County)","1375","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300761780","New Hampshire","Town of Pittsburg (Coos County)","701","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300763860","New Hampshire","Town of Randolph (Coos County)","282","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300768980","New Hampshire","Town of Shelburne (Coos County)","326","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300773060","New Hampshire","Town of Stark (Coos County)","367","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300773380","New Hampshire","Town of Stewartstown (Coos County)","650","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300774180","New Hampshire","Town of Stratford (Coos County)","442","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300780740","New Hampshire","Town of Wentworth's Location (Coos County)","25","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300784420","New Hampshire","Town of Whitefield (Coos County)","1465","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300900580","New Hampshire","Town of Alexandria (Grafton County)","1157","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300902020","New Hampshire","Town of Ashland (Grafton County)","1457","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300903940","New Hampshire","Town of Bath (Grafton County)","635","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300905060","New Hampshire","Town of Benton (Grafton County)","219","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300905460","New Hampshire","Town of Bethlehem (Grafton County)","1895","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300907540","New Hampshire","Town of Bridgewater (Grafton County)","919","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300907700","New Hampshire","Town of Bristol (Grafton County)","2279","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300908660","New Hampshire","Town of Campton (Grafton County)","2251","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300908980","New Hampshire","Town of Canaan (Grafton County)","2565","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300918740","New Hampshire","Town of Dorchester (Grafton County)","270","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300922020","New Hampshire","Town of Easton (Grafton County)","211","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300923860","New Hampshire","Town of Ellsworth (Grafton County)","60","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300924340","New Hampshire","Town of Enfield (Grafton County)","3148","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300927300","New Hampshire","Town of Franconia (Grafton County)","955","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300930820","New Hampshire","Town of Grafton (Grafton County)","892","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300932180","New Hampshire","Town of Groton (Grafton County)","406","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300933860","New Hampshire","Town of Hanover (Grafton County)","10314","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300934820","New Hampshire","Town of Haverhill (Grafton County)","2758","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300935220","New Hampshire","Town of Hebron (Grafton County)","500","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300936900","New Hampshire","Town of Holderness (Grafton County)","1710","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300940660","New Hampshire","Town of Landaff (Grafton County)","293","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300941300","New Hampshire","City of Lebanon (Grafton County)","10096","3","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300941860","New Hampshire","Town of Lincoln (Grafton County)","1218","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300942020","New Hampshire","Town of Lisbon (Grafton County)","935","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300942580","New Hampshire","Town of Littleton (Grafton County)","4246","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300944100","New Hampshire","Town of Lyman (Grafton County)","418","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300944260","New Hampshire","Town of Lyme (Grafton County)","1345","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300948980","New Hampshire","Town of Monroe (Grafton County)","607","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300958340","New Hampshire","Town of Orange (Grafton County)","209","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300958500","New Hampshire","Town of Orford (Grafton County)","935","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300961060","New Hampshire","Town of Piermont (Grafton County)","574","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300962660","New Hampshire","Town of Plymouth (Grafton County)","6681","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300965940","New Hampshire","Town of Rumney (Grafton County)","1148","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300974740","New Hampshire","Town of Sugar Hill (Grafton County)","496","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300976740","New Hampshire","Town of Thornton (Grafton County)","1998","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300978740","New Hampshire","Town of Warren (Grafton County)","644","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300979380","New Hampshire","Town of Waterville Valley (Grafton County)","267","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300980500","New Hampshire","Town of Wentworth (Grafton County)","686","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300987060","New Hampshire","Town of Woodstock (Grafton County)","969","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301101300","New Hampshire","Town of Amherst (Hillsborough County)","8849","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301101700","New Hampshire","Town of Antrim (Hillsborough County)","2058","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301104500","New Hampshire","Town of Bedford (Hillsborough County)","16399","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301104900","New Hampshire","Town of Bennington (Hillsborough County)","1101","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301108100","New Hampshire","Town of Brookline (Hillsborough County)","3517","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301117780","New Hampshire","Town of Deering (Hillsborough County)","1406","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301127140","New Hampshire","Town of Francestown (Hillsborough County)","1213","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301129860","New Hampshire","Town of Goffstown (Hillsborough County)","12832","2","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301131540","New Hampshire","Town of Greenfield (Hillsborough County)","1158","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301131940","New Hampshire","Town of Greenville (Hillsborough County)","1406","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301133700","New Hampshire","Town of Hancock (Hillsborough County)","1367","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301136180","New Hampshire","Town of Hillsborough (Hillsborough County)","4181","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301137140","New Hampshire","Town of Hollis (Hillsborough County)","5754","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301137940","New Hampshire","Town of Hudson (Hillsborough County)","16305","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301142260","New Hampshire","Town of Litchfield (Hillsborough County)","5903","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301144580","New Hampshire","Town of Lyndeborough (Hillsborough County)","1279","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301145140","New Hampshire","City of Manchester (Hillsborough County)","68274","12","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301146260","New Hampshire","Town of Mason (Hillsborough County)","969","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301147540","New Hampshire","Town of Merrimack (Hillsborough County)","19442","3","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301148020","New Hampshire","Town of Milford (Hillsborough County)","10894","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301149140","New Hampshire","Town of Mont Vernon (Hillsborough County)","1896","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301150260","New Hampshire","City of Nashua (Hillsborough County)","53858","9","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301150740","New Hampshire","Town of New Boston (Hillsborough County)","3989","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301151940","New Hampshire","Town of New Ipswich (Hillsborough County)","3551","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301159940","New Hampshire","Town of Pelham (Hillsborough County)","9070","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301160580","New Hampshire","Town of Peterborough (Hillsborough County)","5456","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301168820","New Hampshire","Town of Sharon (Hillsborough County)","281","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301176260","New Hampshire","Town of Temple (Hillsborough County)","994","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301179780","New Hampshire","Town of Weare (Hillsborough County)","6196","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301185220","New Hampshire","Town of Wilton (Hillsborough County)","3104","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301185940","New Hampshire","Town of Windsor (Hillsborough County)","157","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301300660","New Hampshire","Town of Allenstown (Merrimack County)","3024","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301301460","New Hampshire","Town of Andover (Merrimack County)","1906","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301306260","New Hampshire","Town of Boscawen (Merrimack County)","2513","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301306500","New Hampshire","Town of Bow (Merrimack County)","6278","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301306980","New Hampshire","Town of Bradford (Merrimack County)","1218","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301309860","New Hampshire","Town of Canterbury (Merrimack County)","2048","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301312420","New Hampshire","Town of Chichester (Merrimack County)","1979","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301314200","New Hampshire","City of Concord (Merrimack County)","32418","10","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301316980","New Hampshire","Town of Danbury (Merrimack County)","751","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301319460","New Hampshire","Town of Dunbarton (Merrimack County)","2019","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301324900","New Hampshire","Town of Epsom (Merrimack County)","3455","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301327380","New Hampshire","City of Franklin (Merrimack County)","5103","3","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301335540","New Hampshire","Town of Henniker (Merrimack County)","3276","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301335860","New Hampshire","Town of Hill (Merrimack County)","767","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301337300","New Hampshire","Town of Hooksett (Merrimack County)","9295","6","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301337540","New Hampshire","Town of Hopkinton (Merrimack County)","4759","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301343380","New Hampshire","Town of Loudon (Merrimack County)","3791","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301352100","New Hampshire","Town of New London (Merrimack County)","3829","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301350900","New Hampshire","Town of Newbury (Merrimack County)","1679","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301354260","New Hampshire","Town of Northfield (Merrimack County)","3517","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301360020","New Hampshire","Town of Pembroke (Merrimack County)","5613","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301361940","New Hampshire","Town of Pittsfield (Merrimack County)","2904","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301366980","New Hampshire","Town of Salisbury (Merrimack County)","1080","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301375460","New Hampshire","Town of Sutton (Merrimack County)","1514","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301378580","New Hampshire","Town of Warner (Merrimack County)","2314","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301380020","New Hampshire","Town of Webster (Merrimack County)","1403","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301384900","New Hampshire","Town of Wilmot (Merrimack County)","1053","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301502340","New Hampshire","Town of Atkinson (Rockingham County)","5756","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301502820","New Hampshire","Town of Auburn (Rockingham County)","3824","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301507220","New Hampshire","Town of Brentwood (Rockingham County)","2717","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301509300","New Hampshire","Town of Candia (Rockingham County)","3347","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301512100","New Hampshire","Town of Chester (Rockingham County)","3455","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301517140","New Hampshire","Town of Danville (Rockingham County)","3109","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301517460","New Hampshire","Town of Deerfield (Rockingham County)","3599","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301517940","New Hampshire","Town of Derry (Rockingham County)","22035","4","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301521380","New Hampshire","Town of East Kingston (Rockingham County)","1653","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301524660","New Hampshire","Town of Epping (Rockingham County)","4797","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301525380","New Hampshire","Town of Exeter (Rockingham County)","10716","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301527940","New Hampshire","Town of Fremont (Rockingham County)","3009","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301531700","New Hampshire","Town of Greenland (Rockingham County)","2889","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301532900","New Hampshire","Town of Hampstead (Rockingham County)","6299","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301533060","New Hampshire","Town of Hampton (Rockingham County)","13384","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301533460","New Hampshire","Town of Hampton Falls (Rockingham County)","1789","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301539780","New Hampshire","Town of Kensington (Rockingham County)","1753","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301540100","New Hampshire","Town of Kingston (Rockingham County)","4025","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301543220","New Hampshire","Town of Londonderry (Rockingham County)","17364","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301550980","New Hampshire","Town of New Castle (Rockingham County)","885","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301551380","New Hampshire","Town of Newfields (Rockingham County)","1228","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301551620","New Hampshire","Town of Newington (Rockingham County)","729","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301552340","New Hampshire","Town of Newmarket (Rockingham County)","7444","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301552900","New Hampshire","Town of Newton (Rockingham County)","3080","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301554580","New Hampshire","Town of North Hampton (Rockingham County)","4134","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301556820","New Hampshire","Town of Northwood (Rockingham County)","3425","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301557460","New Hampshire","Town of Nottingham (Rockingham County)","3510","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301562500","New Hampshire","Town of Plaistow (Rockingham County)","6356","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301562900","New Hampshire","City of Portsmouth (Rockingham County)","18903","5","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
