The Verifier - November 2006. Data as of December 7, 2025.
FIPS code,State,Jurisdiction,Registered Voters,Precincts,Voting Location,All Mail Ballot?,Election Day Marking Method,Election Day Tabulation
"3112300000","Nebraska","Morrill County","3501","9","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3112500000","Nebraska","Nance County","2589","6","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3112700000","Nebraska","Nemaha County","5092","11","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3112900000","Nebraska","Nuckolls County","3479","8","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3113100000","Nebraska","Otoe County","11266","16","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3113300000","Nebraska","Pawnee County","1995","5","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3113500000","Nebraska","Perkins County","2085","3","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3113700000","Nebraska","Phelps County","6641","13","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3113900000","Nebraska","Pierce County","4912","5","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3114100000","Nebraska","Platte County","20051","30","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3114300000","Nebraska","Polk County","3715","6","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3114500000","Nebraska","Red Willow County","7703","16","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3114700000","Nebraska","Richardson County","6604","15","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3114900000","Nebraska","Rock County","1105","5","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3115100000","Nebraska","Saline County","8636","12","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3115300000","Nebraska","Sarpy County","84555","86","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3115500000","Nebraska","Saunders County","14397","18","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3115700000","Nebraska","Scotts Bluff County","22789","30","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3115900000","Nebraska","Seward County","11468","16","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3116100000","Nebraska","Sheridan County","4426","8","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3116300000","Nebraska","Sherman County","2251","6","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3116500000","Nebraska","Sioux County","943","2","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3116700000","Nebraska","Stanton County","4037","15","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3116900000","Nebraska","Thayer County","3880","7","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3117100000","Nebraska","Thomas County","543","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3117300000","Nebraska","Thurston County","4535","9","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3117500000","Nebraska","Valley County","3388","7","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3117700000","Nebraska","Washington County","13585","15","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3117900000","Nebraska","Wayne County","5496","10","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3118100000","Nebraska","Webster County","2665","5","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3118300000","Nebraska","Wheeler County","601","2","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3118500000","Nebraska","York County","10870","8","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Optical Scan",
"3251000000","Nevada","Consolidated Municipality of Carson City","27306","27","Assigned Polling Place","No","DREs with VVPAT for all voters","DRE",
"3200100000","Nevada","Churchill County","13824","20","Assigned Polling Place","No","DREs with VVPAT for all voters","DRE",
"3200300000","Nevada","Clark County","832206","1083","Assigned Polling Place","No","DREs with VVPAT for all voters","DRE",
"3200500000","Nevada","Douglas County","29056","42","Assigned Polling Place","No","DREs with VVPAT for all voters","DRE",
"3200700000","Nevada","Elko County","19904","42","Assigned Polling Place","No","DREs with VVPAT for all voters","DRE",
"3200900000","Nevada","Esmeralda County","730","6","Assigned Polling Place","No","DREs with VVPAT for all voters","DRE",
"3201100000","Nevada","Eureka County","985","5","Assigned Polling Place","No","DREs with VVPAT for all voters","DRE",
"3201300000","Nevada","Humboldt County","6644","16","Assigned Polling Place","No","DREs with VVPAT for all voters","DRE",
"3201500000","Nevada","Lander County","2480","10","Assigned Polling Place","No","DREs with VVPAT for all voters","DRE",
"3201700000","Nevada","Lincoln County","2842","6","Assigned Polling Place","No","DREs with VVPAT for all voters","DRE",
"3201900000","Nevada","Lyon County","26564","40","Assigned Polling Place","No","DREs with VVPAT for all voters","DRE",
"3202100000","Nevada","Mineral County","3256","13","Assigned Polling Place","No","DREs with VVPAT for all voters","DRE",
"3202300000","Nevada","Nye County","21459","34","Assigned Polling Place","No","DREs with VVPAT for all voters","DRE",
"3202700000","Nevada","Pershing County","2277","7","Assigned Polling Place","No","DREs with VVPAT for all voters","DRE",
"3202900000","Nevada","Storey County","2478","16","Assigned Polling Place","No","DREs with VVPAT for all voters","DRE",
"3203100000","Nevada","Washoe County","231400","534","Assigned Polling Place","No","DREs with VVPAT for all voters","DRE",
"3203300000","Nevada","White Pine County","5138","11","Assigned Polling Place","No","DREs with VVPAT for all voters","DRE",
"3300101060","New Hampshire","Town of Alton (Belknap County)","3810","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300103220","New Hampshire","Town of Barnstead (Belknap County)","3049","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300104740","New Hampshire","Town of Belmont (Belknap County)","4378","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300110660","New Hampshire","Town of Center Harbor (Belknap County)","805","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300128740","New Hampshire","Town of Gilford (Belknap County)","6132","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300128980","New Hampshire","Town of Gilmanton (Belknap County)","2266","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300140180","New Hampshire","City of Laconia (Belknap County)","9614","6","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300147140","New Hampshire","Town of Meredith (Belknap County)","4532","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300151540","New Hampshire","Town of New Hampton (Belknap County)","1439","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300167300","New Hampshire","Town of Sanbornton (Belknap County)","2277","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300177060","New Hampshire","Town of Tilton (Belknap County)","2396","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300300420","New Hampshire","Town of Albany (Carroll County)","543","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300303700","New Hampshire","Town of Bartlett (Carroll County)","2351","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300307940","New Hampshire","Town of Brookfield (Carroll County)","482","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300311780","New Hampshire","Town of Chatham (Carroll County)","222","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300314660","New Hampshire","Town of Conway (Carroll County)","6975","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300323380","New Hampshire","Town of Eaton (Carroll County)","295","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300323620","New Hampshire","Town of Effingham (Carroll County)","890","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300327700","New Hampshire","Town of Freedom (Carroll County)","1137","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300332500","New Hampshire","Town of Hale's Location (Carroll County)","126","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300334500","New Hampshire","Town of Hart's Location (Carroll County)","29","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300338260","New Hampshire","Town of Jackson (Carroll County)","793","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300345060","New Hampshire","Town of Madison (Carroll County)","1696","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300349380","New Hampshire","Town of Moultonborough (Carroll County)","3826","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300358740","New Hampshire","Town of Ossipee (Carroll County)","3117","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300367780","New Hampshire","Town of Sandwich (Carroll County)","1078","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300376100","New Hampshire","Town of Tamworth (Carroll County)","1923","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300377620","New Hampshire","Town of Tuftonboro (Carroll County)","1995","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300378180","New Hampshire","Town of Wakefield (Carroll County)","3255","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300386420","New Hampshire","Town of Wolfeboro (Carroll County)","5082","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300500820","New Hampshire","Town of Alstead (Cheshire County)","1324","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300512260","New Hampshire","Town of Chesterfield (Cheshire County)","2658","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300519140","New Hampshire","Town of Dublin (Cheshire County)","1204","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300526500","New Hampshire","Town of Fitzwilliam (Cheshire County)","1715","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300529220","New Hampshire","Town of Gilsum (Cheshire County)","501","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300534420","New Hampshire","Town of Harrisville (Cheshire County)","831","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300536660","New Hampshire","Town of Hinsdale (Cheshire County)","2415","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300538500","New Hampshire","Town of Jaffrey (Cheshire County)","3798","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300539300","New Hampshire","City of Keene (Cheshire County)","16625","5","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300545460","New Hampshire","Town of Marlborough (Cheshire County)","1543","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300545700","New Hampshire","Town of Marlow (Cheshire County)","589","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300550580","New Hampshire","Town of Nelson (Cheshire County)","579","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300564420","New Hampshire","Town of Richmond (Cheshire County)","768","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300564580","New Hampshire","Town of Rindge (Cheshire County)","4429","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300565700","New Hampshire","Town of Roxbury (Cheshire County)","197","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300573700","New Hampshire","Town of Stoddard (Cheshire County)","770","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300574900","New Hampshire","Town of Sullivan (Cheshire County)","456","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300575300","New Hampshire","Town of Surry (Cheshire County)","555","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300575700","New Hampshire","Town of Swanzey (Cheshire County)","3992","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300577380","New Hampshire","Town of Troy (Cheshire County)","1462","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300578420","New Hampshire","Town of Walpole (Cheshire County)","2675","2","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300582660","New Hampshire","Town of Westmoreland (Cheshire County)","1154","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300585540","New Hampshire","Town of Winchester (Cheshire County)","2600","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300705140","New Hampshire","City of Berlin (Coos County)","5856","4","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300710100","New Hampshire","Town of Carroll (Coos County)","564","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300713220","New Hampshire","Town of Clarksville (Coos County)","222","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300713780","New Hampshire","Town of Colebrook (Coos County)","1528","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300713940","New Hampshire","Town of Columbia (Coos County)","385","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300716820","New Hampshire","Town of Dalton (Coos County)","608","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300718420","New Hampshire","Town of Dixville (Coos County)","20","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300719300","New Hampshire","Town of Dummer (Coos County)","207","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300725140","New Hampshire","Town of Errol (Coos County)","243","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300730260","New Hampshire","Town of Gorham (Coos County)","1974","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300738820","New Hampshire","Town of Jefferson (Coos County)","699","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300740420","New Hampshire","Town of Lancaster (Coos County)","2233","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300747860","New Hampshire","Town of Milan (Coos County)","838","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300748260","New Hampshire","Town of Millsfield (Coos County)","18","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300756100","New Hampshire","Town of Northumberland (Coos County)","1408","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300761780","New Hampshire","Town of Pittsburg (Coos County)","644","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300763860","New Hampshire","Town of Randolph (Coos County)","290","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300768980","New Hampshire","Town of Shelburne (Coos County)","335","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300773060","New Hampshire","Town of Stark (Coos County)","349","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300773380","New Hampshire","Town of Stewartstown (Coos County)","607","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300774180","New Hampshire","Town of Stratford (Coos County)","422","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300780740","New Hampshire","Town of Wentworth's Location (Coos County)","29","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300784420","New Hampshire","Town of Whitefield (Coos County)","1320","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300900580","New Hampshire","Town of Alexandria (Grafton County)","1080","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300902020","New Hampshire","Town of Ashland (Grafton County)","1272","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300903940","New Hampshire","Town of Bath (Grafton County)","584","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300905060","New Hampshire","Town of Benton (Grafton County)","189","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300905460","New Hampshire","Town of Bethlehem (Grafton County)","1670","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300907540","New Hampshire","Town of Bridgewater (Grafton County)","830","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300907700","New Hampshire","Town of Bristol (Grafton County)","2043","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300908660","New Hampshire","Town of Campton (Grafton County)","2117","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300908980","New Hampshire","Town of Canaan (Grafton County)","2224","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300918740","New Hampshire","Town of Dorchester (Grafton County)","217","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300922020","New Hampshire","Town of Easton (Grafton County)","211","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300923860","New Hampshire","Town of Ellsworth (Grafton County)","58","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300924340","New Hampshire","Town of Enfield (Grafton County)","2757","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300927300","New Hampshire","Town of Franconia (Grafton County)","836","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300930820","New Hampshire","Town of Grafton (Grafton County)","728","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300932180","New Hampshire","Town of Groton (Grafton County)","375","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300933860","New Hampshire","Town of Hanover (Grafton County)","7971","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300934820","New Hampshire","Town of Haverhill (Grafton County)","2414","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300935220","New Hampshire","Town of Hebron (Grafton County)","490","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300936900","New Hampshire","Town of Holderness (Grafton County)","1529","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300940660","New Hampshire","Town of Landaff (Grafton County)","270","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300941300","New Hampshire","City of Lebanon (Grafton County)","8338","3","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300941860","New Hampshire","Town of Lincoln (Grafton County)","1078","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300942020","New Hampshire","Town of Lisbon (Grafton County)","901","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300942580","New Hampshire","Town of Littleton (Grafton County)","3837","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300944100","New Hampshire","Town of Lyman (Grafton County)","374","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300944260","New Hampshire","Town of Lyme (Grafton County)","1354","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300948980","New Hampshire","Town of Monroe (Grafton County)","568","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300958340","New Hampshire","Town of Orange (Grafton County)","189","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300958500","New Hampshire","Town of Orford (Grafton County)","797","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300961060","New Hampshire","Town of Piermont (Grafton County)","488","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300962660","New Hampshire","Town of Plymouth (Grafton County)","4936","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300965940","New Hampshire","Town of Rumney (Grafton County)","1049","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300974740","New Hampshire","Town of Sugar Hill (Grafton County)","455","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300976740","New Hampshire","Town of Thornton (Grafton County)","1725","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300978740","New Hampshire","Town of Warren (Grafton County)","594","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300979380","New Hampshire","Town of Waterville Valley (Grafton County)","213","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300980500","New Hampshire","Town of Wentworth (Grafton County)","578","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3300987060","New Hampshire","Town of Woodstock (Grafton County)","852","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301101300","New Hampshire","Town of Amherst (Hillsborough County)","7922","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301101700","New Hampshire","Town of Antrim (Hillsborough County)","1782","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301104500","New Hampshire","Town of Bedford (Hillsborough County)","14942","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301104900","New Hampshire","Town of Bennington (Hillsborough County)","992","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301108100","New Hampshire","Town of Brookline (Hillsborough County)","2982","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301117780","New Hampshire","Town of Deering (Hillsborough County)","1166","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301127140","New Hampshire","Town of Francestown (Hillsborough County)","1184","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301129860","New Hampshire","Town of Goffstown (Hillsborough County)","11444","2","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301131540","New Hampshire","Town of Greenfield (Hillsborough County)","1091","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301131940","New Hampshire","Town of Greenville (Hillsborough County)","1230","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301133700","New Hampshire","Town of Hancock (Hillsborough County)","1299","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301136180","New Hampshire","Town of Hillsborough (Hillsborough County)","3592","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301137140","New Hampshire","Town of Hollis (Hillsborough County)","5075","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301137940","New Hampshire","Town of Hudson (Hillsborough County)","14034","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301142260","New Hampshire","Town of Litchfield (Hillsborough County)","5472","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301144580","New Hampshire","Town of Lyndeborough (Hillsborough County)","1187","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301145140","New Hampshire","City of Manchester (Hillsborough County)","58397","12","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301146260","New Hampshire","Town of Mason (Hillsborough County)","933","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301147540","New Hampshire","Town of Merrimack (Hillsborough County)","18725","3","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301148020","New Hampshire","Town of Milford (Hillsborough County)","10287","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301149140","New Hampshire","Town of Mont Vernon (Hillsborough County)","1729","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301150260","New Hampshire","City of Nashua (Hillsborough County)","44117","9","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301150740","New Hampshire","Town of New Boston (Hillsborough County)","3591","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301151940","New Hampshire","Town of New Ipswich (Hillsborough County)","3143","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301159940","New Hampshire","Town of Pelham (Hillsborough County)","8156","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301160580","New Hampshire","Town of Peterborough (Hillsborough County)","4871","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301168820","New Hampshire","Town of Sharon (Hillsborough County)","285","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301176260","New Hampshire","Town of Temple (Hillsborough County)","929","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301179780","New Hampshire","Town of Weare (Hillsborough County)","5757","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301185220","New Hampshire","Town of Wilton (Hillsborough County)","2715","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301185940","New Hampshire","Town of Windsor (Hillsborough County)","145","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
"3301300660","New Hampshire","Town of Allenstown (Merrimack County)","2877","1","Assigned Polling Place","No","Hand marked paper ballots and BMDs","Hand Count and Optical Scan",
